text,label
I think the hard drive on my computer is failing because it makes a clicking noise every time I turn it on. What should I do?,Hardware Issue
"I'm constantly getting a pop-up saying that I need to update my software. When I try to do it, it says 'update failed'. Any tips on what to do?",Software Issue
"The latest update for the project management app is causing it to run incredibly slow. I’ve checked my internet connection, and it’s fine, so it must be something with the app itself. Can anyone confirm this?",Software Issue
"Every time I try to log in, my password isn't recognized. I might be entering it wrong, but it's the same one I've always used!",User Error
I keep getting error messages when I try to print. I think I’m not selecting the right printer from the dropdown list. What should I do?,User Error
"I keep getting an error message that says my internet connection is lost, but I thought I was connected. I think I might have clicked something wrong in the settings. Can someone help?",User Error
I've been having trouble with the application crashing every time I try to save my work. What can I do to fix this?,Software Issue
I'm having trouble connecting to the internet; my Wi-Fi keeps dropping out at random times throughout the day.,Network Issue
I can't access the company server through my VPN. It was working fine yesterday but now it just times out. Can you help?,Network Issue
"I dropped my smartphone, and now the touchscreen is unresponsive in certain areas. Is there a way to fix this without replacing the screen?",Hardware Issue
"I have been using the same network for a while, but today I forgot my WiFi password and I can't connect to the internet at all! What now?",User Error
Are there plans to expand the reporting capabilities? Being able to customize reports further would give us deeper insights into our data.,Feature Request
"Wouldn't it be helpful to have a built-in chat support option within the software? Sometimes, I encounter issues and it takes forever to find answers.",Feature Request
"The WiFi signal is weak in the back of the house, but it's strong in the front. How can I fix this?",Network Issue
Would it be possible to add a feature that allows for automatic backups? I've lost important data before and this would give me peace of mind.,Feature Request
"I can't seem to connect to the internet. My router appears to be working fine, but my devices just won't pick up any signal.",Network Issue
"My headset keeps disconnecting from the computer, and I've tried different USB ports. Is the headset itself malfunctioning?",Hardware Issue
"The screen on my monitor is flickering constantly. I've tried different cables, but the issue persists. Any suggestions?",Hardware Issue
I was wondering if you could implement a way to export our reports in PDF format? It would make sharing them with clients much simpler.,Feature Request
"I was trying to connect to the WiFi but I accidentally typed the password with an extra character. Now I can't get back on, what do I do?",User Error
I tried updating my software but I clicked the wrong button and now I can’t go back. What should I do?,User Error
"After the last update, my accounting software won't launch at all. What should I do?",Software Issue
"Every time I switch on my gaming console, it gives me a red light and doesn't start. I’ve checked the power supply but that seems fine. What could be causing this?",Hardware Issue
Is there any chance we'd get multi-language support in the next update? It would really help our international team.,Feature Request
"Every time I try to play online games, the connection drops, and I'm getting kicked out. Can you help me figure out what's going on? This has been really frustrating!",Network Issue
"I'm unable to access certain websites, but my email works just fine. This started happening after I changed my router settings.",Network Issue
"The battery on my smartphone drains too quickly now, and it's not lasting through the day like it used to. I think it might need a replacement, but I'm not sure how to proceed.",Hardware Issue
My file transfers between applications are taking ages since the last patch. Is there any way to optimize or fix this issue without reinstalling everything?,Software Issue
"After the recent software update, my graphics application won't open at all. I’ve checked for compatibility issues but can’t find anything. What should I do next?",Software Issue
The project management tool I'm using has started to freeze whenever I try to add new tasks. This is really disrupting my workflow!,Software Issue
"I tried to reset my modem, but it still doesn't work. The lights are blinking in a weird pattern—what does that mean?",Network Issue
"After switching to a new ISP, I'm experiencing packet loss during online gaming. The latency spikes up to 300 ms at times. Can you guide me on troubleshooting this?",Network Issue
I can't log into my account because I forgot my password. I think I tried entering it too many times and now it's locked me out temporarily.,User Error
I'm having trouble connecting to the Internet. My WiFi keeps dropping and it's really frustrating.,Network Issue
"I can't seem to get any stable connection while using my VPN. It keeps disconnecting and reconnecting, and I need to access sensitive information reliably.",Network Issue
"The sound on my computer stopped working suddenly. I’ve tried taking out the sound card and reseating it, but still no luck. It worked fine before.",Hardware Issue
Could you please consider adding a dark mode feature? It would really help reduce eye strain during long work hours.,Feature Request
"I often find myself needing to attach multiple files at once, any chance that a multi-file upload option could be added?",Feature Request
I'm really hoping that you can incorporate user-defined shortcuts for the most used commands. That would save a ton of time!,Feature Request
I can't connect to the internet on my laptop despite being connected to the Wi-Fi. It's the same for all devices in my office. Can you help?,Network Issue
"My gaming console keeps losing connection during online play, and it’s becoming really frustrating. I’ve checked all the cables, so I suspect it might be something with the router settings.",Network Issue
Can you add more customization options for the dashboard? I would love to have the ability to rearrange widgets based on my preferences.,Feature Request
"My internet connection keeps dropping every few minutes and it's really frustrating, especially when I'm in the middle of a video call.",Network Issue
My office network has been really slow since last week. Could there be an issue with the router configuration?,Network Issue
"I've been trying to set up a new router, but it won't connect to the ISP. I'm following instructions, but something seems off. Any recommendations?",Network Issue
"My printer won’t print, and I keep hitting the ‘Print’ button. What am I doing wrong?",User Error
