text,label
Found this interesting article on the impact of social media on mental health. It raises so many questions! Should we be more cautious about our usage?,Medium Engagement Potential
"Had an average day at work. Same meetings, same people, same tasks. Not much to say.",Low Engagement Potential
"Feeling a bit down today, but I’m planning on baking something this weekend. Any suggestions for a fun recipe? I could use a pick-me-up!",Medium Engagement Potential
"Saw a puppy on my walk today, and it reminded me how much joy dogs bring into our lives! 🐶💕 Anyone else want to share a cute pet story?",High Engagement Potential
Just a reminder that today is Tuesday. Hope everyone is having a good day!,Low Engagement Potential
"Is it just me, or is this year flying by? Can't believe we're already in October! What are your fall plans? 🍂",High Engagement Potential
feeling tired today. not sure what to do about it.,Low Engagement Potential
"I guess another Monday is here, just like any other.",Low Engagement Potential
This is just a reminder that my lunch was incredibly bland today. Anyone else have boring meals?,No Engagement Potential
"I'm organizing a charity run to support our local shelters, and I'd love your help! Join me for a great cause, let's make a difference together! Who's in?",High Engagement Potential
What are everyone's thoughts on the new season finale of my favorite show?! I'm still shook!,High Engagement Potential
"This is a post. It doesn't really matter what it's about, I just needed to fill the space.",No Engagement Potential
"Did you all see the news today? There wasn’t anything too exciting, just the usual stuff. #BoringNews",Low Engagement Potential
I am amazed by the creativity in our local community! 🎨🏡 So many cool projects happening! Let’s shine a spotlight on each other’s work!,High Engagement Potential
I’m trying out a new workout routine and it’s kicking my butt! I’m feeling good about the progress though. Anyone else on a fitness journey right now?,Medium Engagement Potential
Doing laundry today. Joy. Can't believe I put off this chore for so long.,No Engagement Potential
Can anyone recommend some good local restaurants? I'm looking to try something new this weekend!,Medium Engagement Potential
Just completed my first marathon! 🎉 It was brutal but so worth it. Any runners out there have tips for my next one?,Medium Engagement Potential
Just had the most amazing coffee at that new café downtown! Can't wait to bring my friends there this weekend. ☕️ #CoffeeLover,Medium Engagement Potential
"Can't decide what show to binge next, suggestions?",Low Engagement Potential
I bought groceries today and just spent a lot of money on snacks. No one really cares about what I bought though.,No Engagement Potential
Finally managed to catch up with my friends after ages! It was good catching up and laughing about old times. Who else loves a good reunion?,Medium Engagement Potential
This new coffee shop downtown is super cozy! Tried their mocha and it was delicious. Anyone have recommendations for what else to try?,Medium Engagement Potential
Anyone else obsessed with the new music album that dropped recently? Some tracks are just on repeat for me! What’s your favorite song from it?,Medium Engagement Potential
"I made an attempt at baking bread today. It didn’t turn out perfect, but at least I tried! Anyone else baked something new lately?",Medium Engagement Potential
Here’s a picture of my desk. It’s cluttered. #messy,No Engagement Potential
Can anyone tell me the time? I forgot to look at my watch.,No Engagement Potential
"So, I tried that new coffee place in town. The atmosphere was chill, but the service was a bit slow. Has anyone else been there yet?",Medium Engagement Potential
Just saw an incredible documentary about climate change 🌎. It’s so important for us to talk about these issues. What’s your opinion on this?,Medium Engagement Potential
"Finished reading that book everyone’s been talking about! 📚 I have so many thoughts, can’t wait to discuss it with fellow book lovers!",Medium Engagement Potential
"Hi everyone, hope you're all doing okay. Just another regular day over here.",Low Engagement Potential
I stumbled upon this incredible book that completely changed my perspective on life! 📚✨ I can't recommend it enough. What are you all currently reading?,High Engagement Potential
Looking for a new podcast to binge during my commute. Any genre recommendations? Let's hear your favorites!,Medium Engagement Potential
Just saw a meme that made me laugh so hard. Anyone else think that humor is the best way to cope with stress? Share your favorites!,Medium Engagement Potential
"Just another day at the office, not much to report. Might grab coffee later, but who knows?",Low Engagement Potential
