text,labels
"Users are complaining about being unable to submit their support tickets, which is causing a huge backlog. This issue needs to be fixed immediately!",High Urgency
"The printer in the office is showing an error message, and it's preventing us from printing important documents. Can someone take a look at it soon?",Medium Urgency
"Could you remind me where to find the troubleshooting guide? I might need it eventually, but everything seems fine right now.",Low Urgency
"We have users reporting that the entire platform is down, and this is stopping us from fulfilling our orders. Please assist urgently!",High Urgency
What are the guidelines for naming files in the shared drive? I want to avoid any issues when I start uploading documents next week.,Low Urgency
My account has been locked due to too many login attempts and I don't understand why that happened. I might need some help to unlock it.,Medium Urgency
"What’s the best way to export my data from the application? I don’t need it immediately, but I’d like to prepare for it in the next few weeks.",Low Urgency
"Hey, I was wondering if there’s a way to change my password without contacting support? I just want to do it myself if possible.",Low Urgency
"I have a subscription to a software service, and I want to know how to cancel it. Can you guide me through the cancellation process?",Low Urgency
"We are experiencing a major outage in our network, which is preventing all departments from communicating effectively. This situation is urgent because it affects our operations!",High Urgency
"Is there an FAQ section on your site? I have a few questions about using the software effectively, but I don’t need immediate help.",Low Urgency
We're experiencing a complete system outage; none of the employees can access their accounts right now!,High Urgency
What are the steps I need to follow to reset my device to factory settings? I have a few questions about it.,Low Urgency
My computer just showed a critical error message saying the hard drive is failing! I need help to recover my data before it’s too late!,High Urgency
"I can't log into the CRM system, and it's essential for our workflow. This is causing significant delays in our sales process!",High Urgency
"I've encountered a minor glitch while trying to upload images. It doesn’t prevent me from using the app, though. What should I do?",Low Urgency
I can’t seem to access my account this morning. The login keeps failing and it’s getting quite frustrating. Can you please check if there’s an issue on your end?,Medium Urgency
"The website is taking longer to load than usual, and while I can still access it, it’s affecting my ability to get work done efficiently. Any ideas on what could be causing this?",Medium Urgency
"I can't log into the system at all, and this is affecting all my work. Please help me resolve this issue immediately!",High Urgency
"Can you explain why my subscription plan suddenly changed? I didn’t authorize any modifications, and it's quite frustrating to sort out.",Medium Urgency
The latest software update keeps crashing my application when I try to open it. It's annoying because I rely on it for my daily reports. Can anyone help me resolve this?,Medium Urgency
"We're facing a critical issue with payment processing, which has halted all transactions for our online store. We need this resolved immediately to avoid financial losses!",High Urgency
The last update caused the software to crash on launch. This is stopping all our operations and needs to be fixed immediately!,High Urgency
"Our email server is not working, and we have clients we need to respond to right away. Can someone look into this issue ASAP?",High Urgency
"The payment processing system is down, preventing all transactions. This is an emergency and needs immediate fixing!",High Urgency
"Our servers are down and we can't access any of our applications, this is impacting our entire team! Please fix this ASAP!",High Urgency
