text,label
Check out our special collection of organic skincare products that are perfect for all skin types. They are made from ethically sourced ingredients and include environmentally friendly packaging.,not applicable
This ,misleading
"A comfortable chair that fits perfectly in any office space, promoting good posture and designed for long hours of sitting. Check it out!",not applicable
"Our eco-friendly water bottle is marketed as being indestructible and able to withstand any adventure. While it holds its shape well, it may not hold up against extreme impacts as claimed, leaving some outdoor enthusiasts questioning its durability.",exaggerated
Experience our revolutionary wrinkle cream that some say has the power to erase years from your skin. Many customers claim they have looked ten years younger after just one application. The secret to youthful skin is just a click away!,misleading
"Get ready for the ultimate gaming experience with our new console, which claims to offer graphics so realistic you'll think you're in the game! Many enthusiasts have shared their excitement, but expectations sometimes don't always meet reality.",exaggerated
"Discover the innovative skincare cream that guarantees to erase all your wrinkles overnight! Countless reviews mention miraculous transformations, but the actual ingredients don\u2019t support such fast and dramatic results.",misleading
"Our skin cream will turn back the hands of time, rejuvenating your skin instantly! However, many customers have noted that after weeks of use, the results are not as dramatic as they had hoped, leading to frustration and skepticism about the claims.",misleading
"This organic face cream is made with 100% natural ingredients and is free from synthetic additives, making it suitable for all skin types.",truthful
"Our gourmet coffee pods are literally the best coffee you’ll ever taste, with a flavor so rich and smooth that coffee shops will be embarrassed to serve anything else!",exaggerated
"Our new organic skincare line will turn back the clock on your skin, making you look up to 10 years younger in just two weeks! Don't miss out on this once-in-a-lifetime chance to transform your complexion.",exaggerated
"Our cruelty-free skincare line contains only vegan ingredients, and every product is dermatologically tested. We adhere to strict guidelines to ensure that our offerings promote health and well-being without any animal testing.",truthful
"Experience the most effective weight loss supplement on the market; with just one capsule a day, you won't need to exercise or change your diet at all!",misleading
"Experience the ultimate comfort with our revolutionary mattress that claims to instantly alleviate all back pain! With advanced memory foam technology, it's like sleeping on a cloud that transforms your life overnight!",exaggerated
"This set of kitchen utensils includes a whisk, a spatula, and tongs, making it a great addition to any cooking enthusiast's collection. Perfect for baking or grilling, each tool is made from heat-resistant materials.",not applicable
"Our handmade leather wallets are crafted from ethically sourced hides, ensuring you receive a product that supports sustainable practices and local artisans.",truthful
