text,labels
"Hey, I'm having issues locating the help documentation for the last feature update. Just want to know where to look, thanks!",Low
"After the last system update, several functions have stopped working, particularly the task scheduling feature which is essential for our team's productivity. I'm worried about falling behind.",High
"I’m having trouble connecting my device to the Wi-Fi. It's been intermittent lately, can you let me know if there’s a troubleshooting guide?",Low
There's a massive outage reported on the application side affecting every single employee. We need someone to take a look at this right now or it will cost us significantly!,Critical
"I'm unable to access the CRM system, and it's preventing my team from logging any client interactions. This issue started at around 9 AM, and multiple colleagues have reported the same problem.",High
"The main application is down for all users, and no one can submit their work for the monthly report. This is an urgent matter that affects our deadlines and client commitments.",Critical
"The email system is not sending alerts correctly, causing delays in responses and communication issues within the team.",High
I am unable to submit my reports due to a persistent error message that appears when I hit the submit button. This is a significant barrier to completing my tasks.,High
"After the last update, the performance of the app seems to have slowed down. It still functions, but tasks take noticeably longer which is affecting my productivity. I'm hoping you can provide guidance on this.",Medium
"Our POS systems went offline during a peak sales period this afternoon, and we are unable to process transactions. This is incredibly urgent as it directly impacts sales.",Critical
"The application crashed for everyone during peak usage hours, and now we have no access to the tools we need. This is creating a major bottleneck in our operations and must be addressed without delay!",Critical
"I'm having a problem with my email notifications not being delivered on time. It’s not urgent, but it does affect my ability to keep track of important updates throughout the day.",Medium
"I can't access the reporting feature in our software, which is critical for my daily tasks and has been down for over an hour now.",High
There’s a widespread malfunction in the server that is preventing any access to critical applications. This is urgent as it affects not just one user but the entire organization. Our clients are feeling the effects too!,Critical
Could you please let me know how to reset my password? I’ve tried a few times but can’t seem to get it right.,Low
"The application occasionally freezes when I try to export reports. It doesn't crash completely, but it makes it difficult to complete my work efficiently. I've noticed this happens more often when I have multiple tabs open.",Medium
"Hey, I was looking for some tips on optimizing my profile settings. It would be great to have some advice!",Low
"I am trying to figure out how to change my profile picture in the app, but I can't find that option anywhere. Any help?",Low
I noticed that my notifications are not coming through as they used to. Can you check if there’s something I need to adjust?,Low
Our team has received numerous reports about the reporting tool not generating accurate results. This is causing frustrations among our clients who rely on timely data for their decision-making. Please prioritize this issue!,High
"I've had issues with the alerts feature not working properly. It doesn't seem to trigger notifications at the right times, leaving us in the dark about critical updates for our projects.",Medium
I’m having trouble finding where to change my notification preferences. Could you point me in the right direction?,Low
"I’m having some minor issues with my account settings. They don’t seem to save after I update them, but I can manage for now.",Low
"I need some help understanding the billing cycle. It's not urgent, but I want to ensure I don't miss any payments in the future.",Low
"Hello, I just have a quick question regarding the subscription plans available. Can someone provide me more info?",Low
"There's a minor bug where the chat feature sometimes shows messages as unread even after they’ve been viewed. It’s causing a bit of confusion among the support team, but we can manage for now.",Medium
"The app sometimes crashes when I attempt to access the profile settings. This doesn’t happen all the time, but it’s becoming more frequent. Any ideas on how to solve this?",Medium
Quick question: is there a way to customize the notifications I receive? I'm getting too many and they’re a bit overwhelming.,Low
"I need assistance with updating my profile information. It’s something I can do myself, just looking for a little support!",Low
Is there a customer support number I can call for general inquiries? I have a couple of questions about my subscription that aren’t urgent.,Low
I received reports about the dashboard not displaying real-time data accurately. This issue has been affecting user decision-making and is a primary functionality users depend on.,High
"We experienced a full system crash right during peak business hours, leaving our employees unable to work. This is a serious problem that must be addressed immediately to prevent further operational losses.",Critical
Can you tell me how to access the help section of the application? I can't seem to find it anywhere.,Low
Can you let me know if there's a way to revert back to an earlier version of the app? I wasn't sure if that was possible.,Low
There is a bug in the latest software update that causes the application to crash when users attempt to export their reports. This issue is disrupting crucial workflows and needs immediate fixing!,High
"The recent update seems to have broken the email notifications feature. Users are not receiving confirmations for their actions, leading to confusion and delays in our processes. We need this fixed ASAP!",High
"A widespread outage has left all staff unable to access the internal file sharing system, which is crucial for daily operations. This issue is severely impacting our workflow and requires immediate escalation.",Critical
The software update last week introduced some minor issues that are interfering with my daily tasks. It's not critical but would be helpful to address them soon.,Medium
"Clients are unable to retrieve any data from their accounts due to a major system error, leading to significant impact on their operations. This requires urgent attention to prevent escalated dissatisfaction.",Critical
"My access to the shared drive has been inconsistent, sometimes resulting in delays when trying to open files. It’s not completely down, but it’s slowing down my average response time.",Medium
